timestamp,datetime,threat_level,detections_count,max_confidence,labels,frame_number
1781086855.435,2026-06-10 15:20:55,FIRE DETECTED,1,0.688,FIRE,692
1781086855.485,2026-06-10 15:20:55,FIRE DETECTED,1,0.688,FIRE,693
1781086855.553,2026-06-10 15:20:55,FIRE DETECTED,1,0.704,FIRE,694
1781086855.598,2026-06-10 15:20:55,FIRE DETECTED,1,0.703,FIRE,695
1781086855.676,2026-06-10 15:20:55,FIRE DETECTED,1,0.718,FIRE,696
1781086855.740,2026-06-10 15:20:55,FIRE DETECTED,1,0.704,FIRE,697
1781086855.777,2026-06-10 15:20:55,FIRE DETECTED,1,0.710,FIRE,698
1781086855.858,2026-06-10 15:20:55,FIRE DETECTED,1,0.710,FIRE,699
1781086855.913,2026-06-10 15:20:55,FIRE DETECTED,1,0.715,FIRE,700
1781086855.971,2026-06-10 15:20:55,FIRE DETECTED,1,0.720,FIRE,701
1781086856.016,2026-06-10 15:20:56,FIRE DETECTED,1,0.725,FIRE,702
1781086856.136,2026-06-10 15:20:56,FIRE DETECTED,1,0.732,FIRE,703
1781086856.195,2026-06-10 15:20:56,FIRE DETECTED,1,0.722,FIRE,704
1781086856.220,2026-06-10 15:20:56,FIRE DETECTED,1,0.723,FIRE,705
1781086856.292,2026-06-10 15:20:56,FIRE DETECTED,1,0.712,FIRE,706
1781086856.331,2026-06-10 15:20:56,FIRE DETECTED,1,0.685,FIRE,707
1781086856.386,2026-06-10 15:20:56,FIRE DETECTED,1,0.700,FIRE,708
1781086856.462,2026-06-10 15:20:56,FIRE DETECTED,1,0.714,FIRE,709
1781086856.520,2026-06-10 15:20:56,FIRE DETECTED,1,0.709,FIRE,710
1781086856.564,2026-06-10 15:20:56,FIRE DETECTED,1,0.722,FIRE,711
1781086856.629,2026-06-10 15:20:56,FIRE DETECTED,1,0.713,FIRE,712
1781086856.693,2026-06-10 15:20:56,FIRE DETECTED,1,0.708,FIRE,713
1781086856.751,2026-06-10 15:20:56,FIRE DETECTED,1,0.732,FIRE,714
1781086856.792,2026-06-10 15:20:56,FIRE DETECTED,1,0.731,FIRE,715
1781086856.870,2026-06-10 15:20:56,FIRE DETECTED,1,0.722,FIRE,716
1781086856.914,2026-06-10 15:20:56,FIRE DETECTED,1,0.726,FIRE,717
1781086856.971,2026-06-10 15:20:56,FIRE DETECTED,1,0.724,FIRE,718
1781086857.047,2026-06-10 15:20:57,FIRE DETECTED,1,0.733,FIRE,719
1781086857.098,2026-06-10 15:20:57,FIRE DETECTED,1,0.731,FIRE,720
1781086857.169,2026-06-10 15:20:57,FIRE DETECTED,1,0.723,FIRE,721
1781086857.213,2026-06-10 15:20:57,FIRE DETECTED,1,0.723,FIRE,722
1781086857.298,2026-06-10 15:20:57,FIRE DETECTED,1,0.739,FIRE,723
1781086857.360,2026-06-10 15:20:57,FIRE DETECTED,1,0.728,FIRE,724
1781086857.391,2026-06-10 15:20:57,FIRE DETECTED,1,0.729,FIRE,725
1781086857.453,2026-06-10 15:20:57,FIRE DETECTED,1,0.724,FIRE,726
1781086857.522,2026-06-10 15:20:57,FIRE DETECTED,1,0.718,FIRE,727
1781086857.588,2026-06-10 15:20:57,FIRE DETECTED,1,0.722,FIRE,728
1781086857.655,2026-06-10 15:20:57,FIRE DETECTED,1,0.738,FIRE,729
1781086857.717,2026-06-10 15:20:57,FIRE DETECTED,1,0.723,FIRE,730
1781086857.777,2026-06-10 15:20:57,FIRE DETECTED,1,0.720,FIRE,731
1781086857.814,2026-06-10 15:20:57,FIRE DETECTED,1,0.712,FIRE,732
1781086857.882,2026-06-10 15:20:57,FIRE DETECTED,1,0.729,FIRE,733
1781086857.921,2026-06-10 15:20:57,FIRE DETECTED,1,0.729,FIRE,734
1781086857.987,2026-06-10 15:20:57,FIRE DETECTED,1,0.725,FIRE,735
1781086858.043,2026-06-10 15:20:58,FIRE DETECTED,1,0.720,FIRE,736
1781086858.128,2026-06-10 15:20:58,FIRE DETECTED,1,0.717,FIRE,737
1781086858.189,2026-06-10 15:20:58,FIRE DETECTED,1,0.737,FIRE,738
1781086858.252,2026-06-10 15:20:58,FIRE DETECTED,1,0.729,FIRE,739
1781086858.299,2026-06-10 15:20:58,FIRE DETECTED,1,0.735,FIRE,740
1781086858.368,2026-06-10 15:20:58,FIRE DETECTED,1,0.714,FIRE,741
1781086858.419,2026-06-10 15:20:58,FIRE DETECTED,1,0.731,FIRE,742
1781086858.482,2026-06-10 15:20:58,FIRE DETECTED,1,0.724,FIRE,743
1781086858.527,2026-06-10 15:20:58,FIRE DETECTED,1,0.724,FIRE,744
1781086858.607,2026-06-10 15:20:58,FIRE DETECTED,1,0.734,FIRE,745
1781086858.646,2026-06-10 15:20:58,FIRE DETECTED,1,0.734,FIRE,746
1781086858.729,2026-06-10 15:20:58,FIRE DETECTED,1,0.718,FIRE,747
1781086858.773,2026-06-10 15:20:58,FIRE DETECTED,1,0.709,FIRE,748
1781086858.842,2026-06-10 15:20:58,FIRE DETECTED,1,0.725,FIRE,749
1781086858.885,2026-06-10 15:20:58,FIRE DETECTED,1,0.723,FIRE,750
1781086858.961,2026-06-10 15:20:58,FIRE DETECTED,1,0.698,FIRE,751
1781086859.023,2026-06-10 15:20:59,FIRE DETECTED,1,0.720,FIRE,752
1781086859.084,2026-06-10 15:20:59,FIRE DETECTED,1,0.728,FIRE,753
1781086859.138,2026-06-10 15:20:59,FIRE DETECTED,1,0.712,FIRE,754
1781086859.208,2026-06-10 15:20:59,FIRE DETECTED,1,0.721,FIRE,755
1781086859.258,2026-06-10 15:20:59,FIRE DETECTED,1,0.722,FIRE,756
1781086859.319,2026-06-10 15:20:59,FIRE DETECTED,1,0.727,FIRE,757
1781086859.391,2026-06-10 15:20:59,FIRE DETECTED,1,0.738,FIRE,758
1781086859.428,2026-06-10 15:20:59,FIRE DETECTED,1,0.734,FIRE,759
1781086859.490,2026-06-10 15:20:59,FIRE DETECTED,1,0.733,FIRE,760
1781086859.558,2026-06-10 15:20:59,FIRE DETECTED,1,0.730,FIRE,761
1781086859.627,2026-06-10 15:20:59,FIRE DETECTED,1,0.732,FIRE,762
1781086859.682,2026-06-10 15:20:59,FIRE DETECTED,1,0.724,FIRE,763
1781086859.728,2026-06-10 15:20:59,FIRE DETECTED,1,0.742,FIRE,764
1781086859.807,2026-06-10 15:20:59,FIRE DETECTED,1,0.713,FIRE,765
1781086859.836,2026-06-10 15:20:59,FIRE DETECTED,1,0.719,FIRE,766
1781086859.913,2026-06-10 15:20:59,FIRE DETECTED,1,0.726,FIRE,767
1781086859.986,2026-06-10 15:20:59,FIRE DETECTED,1,0.720,FIRE,768
1781086860.023,2026-06-10 15:21:00,FIRE DETECTED,1,0.712,FIRE,769
1781086860.097,2026-06-10 15:21:00,FIRE DETECTED,1,0.701,FIRE,770
1781086860.160,2026-06-10 15:21:00,FIRE DETECTED,1,0.726,FIRE,771
1781086860.196,2026-06-10 15:21:00,FIRE DETECTED,1,0.725,FIRE,772
1781086860.273,2026-06-10 15:21:00,FIRE DETECTED,1,0.719,FIRE,773
1781086860.350,2026-06-10 15:21:00,FIRE DETECTED,1,0.721,FIRE,774
1781086860.380,2026-06-10 15:21:00,FIRE DETECTED,1,0.720,FIRE,775
1781086860.444,2026-06-10 15:21:00,FIRE DETECTED,1,0.724,FIRE,776
1781086860.515,2026-06-10 15:21:00,FIRE DETECTED,1,0.708,FIRE,777
1781086860.574,2026-06-10 15:21:00,WARNING,1,0.538,FIRE,778
1781086860.641,2026-06-10 15:21:00,WARNING,3,0.542,FIRE|SMOKE|SMOKE,779
1781086860.710,2026-06-10 15:21:00,WARNING,3,0.534,FIRE|SMOKE|SMOKE,780
1781086860.757,2026-06-10 15:21:00,WARNING,1,0.591,SMOKE,781
1781086860.808,2026-06-10 15:21:00,WARNING,1,0.724,SMOKE,782
1781086860.876,2026-06-10 15:21:00,WARNING,1,0.804,SMOKE,783
1781086860.943,2026-06-10 15:21:00,WARNING,1,0.792,SMOKE,784
1781086860.991,2026-06-10 15:21:00,WARNING,1,0.772,SMOKE,785
1781086861.050,2026-06-10 15:21:01,WARNING,1,0.570,SMOKE,786
1781086862.675,2026-06-10 15:21:02,WARNING,2,0.530,SMOKE|SMOKE,813
1781086862.773,2026-06-10 15:21:02,WARNING,2,0.560,SMOKE|SMOKE,814
1781086862.873,2026-06-10 15:21:02,WARNING,2,0.538,SMOKE|SMOKE,815
1781086862.911,2026-06-10 15:21:02,WARNING,2,0.575,SMOKE|SMOKE,816
1781086862.956,2026-06-10 15:21:02,WARNING,2,0.545,SMOKE|SMOKE,817
1781086862.999,2026-06-10 15:21:02,WARNING,2,0.566,SMOKE|SMOKE,818
1781086863.035,2026-06-10 15:21:03,WARNING,2,0.562,SMOKE|SMOKE,819
1781086863.114,2026-06-10 15:21:03,WARNING,2,0.575,SMOKE|SMOKE,820
1781086863.152,2026-06-10 15:21:03,WARNING,2,0.575,SMOKE|SMOKE,821
1781086863.208,2026-06-10 15:21:03,WARNING,2,0.560,SMOKE|SMOKE,822
1781086863.265,2026-06-10 15:21:03,WARNING,2,0.597,SMOKE|SMOKE,823
1781086863.314,2026-06-10 15:21:03,WARNING,2,0.593,SMOKE|SMOKE,824
1781086863.380,2026-06-10 15:21:03,WARNING,1,0.560,SMOKE,825
1781086863.439,2026-06-10 15:21:03,WARNING,1,0.582,SMOKE,826
1781086863.502,2026-06-10 15:21:03,WARNING,1,0.566,SMOKE,827
1781086863.558,2026-06-10 15:21:03,WARNING,1,0.550,SMOKE,828
1781086863.629,2026-06-10 15:21:03,WARNING,1,0.537,SMOKE,829
1781086870.854,2026-06-10 15:21:10,WARNING,1,0.566,SMOKE,950
1781086870.942,2026-06-10 15:21:10,WARNING,1,0.565,SMOKE,951
1781086871.043,2026-06-10 15:21:11,WARNING,1,0.586,SMOKE,952
1781086871.129,2026-06-10 15:21:11,WARNING,1,0.522,SMOKE,953
1781086871.836,2026-06-10 15:21:11,WARNING,2,0.533,SMOKE|SMOKE,955
1781086871.873,2026-06-10 15:21:11,WARNING,1,0.584,SMOKE,956
1781086871.902,2026-06-10 15:21:11,WARNING,2,0.630,SMOKE|SMOKE,957
1781086871.927,2026-06-10 15:21:11,WARNING,2,0.595,SMOKE|SMOKE,958
1781086871.948,2026-06-10 15:21:11,WARNING,1,0.563,SMOKE,959
1781086871.985,2026-06-10 15:21:11,WARNING,1,0.530,SMOKE,960
1781086873.190,2026-06-10 15:21:13,WARNING,1,0.518,SMOKE,985
1781086874.240,2026-06-10 15:21:14,WARNING,1,0.501,SMOKE,993
1781086875.301,2026-06-10 15:21:15,WARNING,1,0.429,FIRE,1004
1781086875.371,2026-06-10 15:21:15,WARNING,2,0.536,FIRE|SMOKE,1005
1781086875.413,2026-06-10 15:21:15,WARNING,1,0.472,FIRE,1006
1781086875.447,2026-06-10 15:21:15,WARNING,1,0.570,SMOKE,1007
1781086875.453,2026-06-10 15:21:15,WARNING,1,0.561,SMOKE,1008
1781086875.476,2026-06-10 15:21:15,WARNING,1,0.605,SMOKE,1009
1781086876.243,2026-06-10 15:21:16,WARNING,1,0.532,FIRE,1014
1781086877.174,2026-06-10 15:21:17,WARNING,1,0.402,FIRE,1016
1781086877.270,2026-06-10 15:21:17,WARNING,1,0.474,FIRE,1017
1781086877.366,2026-06-10 15:21:17,WARNING,1,0.507,FIRE,1018
1781086877.420,2026-06-10 15:21:17,WARNING,1,0.496,FIRE,1019
1781086877.450,2026-06-10 15:21:17,WARNING,1,0.522,FIRE,1020
1781086877.455,2026-06-10 15:21:17,WARNING,1,0.530,FIRE,1021
1781086877.483,2026-06-10 15:21:17,WARNING,1,0.537,FIRE,1022
1781086877.511,2026-06-10 15:21:17,WARNING,1,0.544,FIRE,1023
1781086877.540,2026-06-10 15:21:17,FIRE DETECTED,1,0.554,FIRE,1024
1781086877.570,2026-06-10 15:21:17,WARNING,1,0.543,FIRE,1025
1781086877.593,2026-06-10 15:21:17,FIRE DETECTED,1,0.556,FIRE,1026
1781086877.625,2026-06-10 15:21:17,FIRE DETECTED,1,0.578,FIRE,1027
1781086877.650,2026-06-10 15:21:17,FIRE DETECTED,1,0.582,FIRE,1028
1781086877.673,2026-06-10 15:21:17,FIRE DETECTED,1,0.573,FIRE,1029
1781086877.703,2026-06-10 15:21:17,FIRE DETECTED,1,0.553,FIRE,1030
1781086877.736,2026-06-10 15:21:17,WARNING,1,0.518,FIRE,1031
1781086877.766,2026-06-10 15:21:17,WARNING,1,0.525,FIRE,1032
1781086877.808,2026-06-10 15:21:17,WARNING,1,0.509,FIRE,1033
1781086877.832,2026-06-10 15:21:17,WARNING,1,0.525,FIRE,1034
1781086877.856,2026-06-10 15:21:17,FIRE DETECTED,1,0.572,FIRE,1035
1781086877.861,2026-06-10 15:21:17,FIRE DETECTED,1,0.573,FIRE,1036
1781086877.875,2026-06-10 15:21:17,FIRE DETECTED,1,0.574,FIRE,1037
1781086877.880,2026-06-10 15:21:17,FIRE DETECTED,1,0.575,FIRE,1038
1781086877.905,2026-06-10 15:21:17,FIRE DETECTED,1,0.581,FIRE,1039
1781086877.932,2026-06-10 15:21:17,FIRE DETECTED,1,0.562,FIRE,1040
1781086877.963,2026-06-10 15:21:17,FIRE DETECTED,1,0.556,FIRE,1041
1781086877.992,2026-06-10 15:21:17,FIRE DETECTED,1,0.566,FIRE,1042
1781086878.020,2026-06-10 15:21:18,FIRE DETECTED,1,0.550,FIRE,1043
1781086878.049,2026-06-10 15:21:18,FIRE DETECTED,1,0.564,FIRE,1044
1781086878.080,2026-06-10 15:21:18,FIRE DETECTED,1,0.591,FIRE,1045
1781086878.088,2026-06-10 15:21:18,FIRE DETECTED,1,0.590,FIRE,1046
1781086878.158,2026-06-10 15:21:18,FIRE DETECTED,1,0.587,FIRE,1047
1781086878.190,2026-06-10 15:21:18,FIRE DETECTED,1,0.606,FIRE,1048
1781086878.194,2026-06-10 15:21:18,FIRE DETECTED,1,0.601,FIRE,1049
1781086878.222,2026-06-10 15:21:18,FIRE DETECTED,1,0.591,FIRE,1050
1781086878.226,2026-06-10 15:21:18,FIRE DETECTED,1,0.597,FIRE,1051
1781086878.297,2026-06-10 15:21:18,FIRE DETECTED,1,0.606,FIRE,1052
1781086878.329,2026-06-10 15:21:18,FIRE DETECTED,1,0.614,FIRE,1053
1781086878.344,2026-06-10 15:21:18,FIRE DETECTED,1,0.612,FIRE,1054
1781086878.380,2026-06-10 15:21:18,FIRE DETECTED,1,0.618,FIRE,1055
1781086878.411,2026-06-10 15:21:18,FIRE DETECTED,1,0.617,FIRE,1056
1781086878.440,2026-06-10 15:21:18,FIRE DETECTED,1,0.619,FIRE,1057
1781086878.487,2026-06-10 15:21:18,FIRE DETECTED,1,0.612,FIRE,1058
1781086878.551,2026-06-10 15:21:18,FIRE DETECTED,1,0.621,FIRE,1059
1781086878.618,2026-06-10 15:21:18,FIRE DETECTED,1,0.619,FIRE,1060
1781086878.663,2026-06-10 15:21:18,FIRE DETECTED,1,0.611,FIRE,1061
1781086878.737,2026-06-10 15:21:18,FIRE DETECTED,1,0.625,FIRE,1062
1781086878.796,2026-06-10 15:21:18,FIRE DETECTED,1,0.611,FIRE,1063
1781086878.863,2026-06-10 15:21:18,FIRE DETECTED,1,0.608,FIRE,1064
1781086878.897,2026-06-10 15:21:18,FIRE DETECTED,1,0.602,FIRE,1065
1781086878.974,2026-06-10 15:21:18,FIRE DETECTED,1,0.618,FIRE,1066
1781086879.048,2026-06-10 15:21:19,FIRE DETECTED,1,0.609,FIRE,1067
1781086879.107,2026-06-10 15:21:19,FIRE DETECTED,1,0.612,FIRE,1068
1781086879.177,2026-06-10 15:21:19,FIRE DETECTED,1,0.604,FIRE,1069
1781086879.201,2026-06-10 15:21:19,FIRE DETECTED,1,0.604,FIRE,1070
1781086879.268,2026-06-10 15:21:19,FIRE DETECTED,1,0.600,FIRE,1071
1781086879.342,2026-06-10 15:21:19,FIRE DETECTED,1,0.608,FIRE,1072
1781086879.390,2026-06-10 15:21:19,FIRE DETECTED,1,0.596,FIRE,1073
1781086879.435,2026-06-10 15:21:19,FIRE DETECTED,1,0.599,FIRE,1074
1781086879.514,2026-06-10 15:21:19,FIRE DETECTED,1,0.615,FIRE,1075
1781086879.573,2026-06-10 15:21:19,FIRE DETECTED,1,0.580,FIRE,1076
1781086879.631,2026-06-10 15:21:19,FIRE DETECTED,1,0.612,FIRE,1077
1781086879.691,2026-06-10 15:21:19,FIRE DETECTED,1,0.587,FIRE,1078
1781086879.755,2026-06-10 15:21:19,WARNING,1,0.543,FIRE,1079
1781086879.809,2026-06-10 15:21:19,FIRE DETECTED,1,0.564,FIRE,1080
1781086879.868,2026-06-10 15:21:19,WARNING,1,0.490,FIRE,1081
1781086879.940,2026-06-10 15:21:19,FIRE DETECTED,1,0.602,FIRE,1082
1781086879.992,2026-06-10 15:21:19,FIRE DETECTED,1,0.578,FIRE,1083
1781086880.057,2026-06-10 15:21:20,FIRE DETECTED,1,0.588,FIRE,1084
1781086880.114,2026-06-10 15:21:20,FIRE DETECTED,1,0.574,FIRE,1085
1781086880.744,2026-06-10 15:21:20,WARNING,1,0.400,FIRE,1089
1781086880.840,2026-06-10 15:21:20,WARNING,1,0.502,FIRE,1090
1781086880.885,2026-06-10 15:21:20,FIRE DETECTED,1,0.601,FIRE,1091
1781086880.943,2026-06-10 15:21:20,FIRE DETECTED,1,0.675,FIRE,1092
1781086880.961,2026-06-10 15:21:20,FIRE DETECTED,1,0.680,FIRE,1093
1781086880.996,2026-06-10 15:21:20,FIRE DETECTED,1,0.697,FIRE,1094
1781086881.033,2026-06-10 15:21:21,FIRE DETECTED,1,0.673,FIRE,1095
1781086881.076,2026-06-10 15:21:21,FIRE DETECTED,1,0.681,FIRE,1096
1781086881.136,2026-06-10 15:21:21,FIRE DETECTED,1,0.654,FIRE,1097
1781086881.164,2026-06-10 15:21:21,FIRE DETECTED,1,0.618,FIRE,1098
1781086881.210,2026-06-10 15:21:21,FIRE DETECTED,1,0.631,FIRE,1099
1781086881.259,2026-06-10 15:21:21,FIRE DETECTED,1,0.663,FIRE,1100
1781086881.307,2026-06-10 15:21:21,FIRE DETECTED,1,0.621,FIRE,1101
1781086881.360,2026-06-10 15:21:21,FIRE DETECTED,1,0.702,FIRE,1102
1781086881.397,2026-06-10 15:21:21,FIRE DETECTED,1,0.716,FIRE,1103
1781086881.443,2026-06-10 15:21:21,FIRE DETECTED,1,0.627,FIRE,1104
1781086881.490,2026-06-10 15:21:21,FIRE DETECTED,1,0.697,FIRE,1105
1781086881.539,2026-06-10 15:21:21,FIRE DETECTED,1,0.690,FIRE,1106
1781086881.591,2026-06-10 15:21:21,FIRE DETECTED,1,0.695,FIRE,1107
1781086881.669,2026-06-10 15:21:21,FIRE DETECTED,1,0.709,FIRE,1108
1781086881.708,2026-06-10 15:21:21,FIRE DETECTED,1,0.704,FIRE,1109
1781086881.769,2026-06-10 15:21:21,FIRE DETECTED,1,0.710,FIRE,1110
1781086881.859,2026-06-10 15:21:21,FIRE DETECTED,1,0.714,FIRE,1111
1781086881.904,2026-06-10 15:21:21,FIRE DETECTED,1,0.695,FIRE,1112
1781086881.961,2026-06-10 15:21:21,FIRE DETECTED,1,0.709,FIRE,1113
1781086882.020,2026-06-10 15:21:22,FIRE DETECTED,1,0.695,FIRE,1114
1781086882.088,2026-06-10 15:21:22,FIRE DETECTED,1,0.710,FIRE,1115
1781086882.152,2026-06-10 15:21:22,FIRE DETECTED,1,0.710,FIRE,1116
1781086882.188,2026-06-10 15:21:22,FIRE DETECTED,1,0.712,FIRE,1117
1781086882.271,2026-06-10 15:21:22,FIRE DETECTED,1,0.726,FIRE,1118
1781086882.330,2026-06-10 15:21:22,FIRE DETECTED,1,0.712,FIRE,1119
1781086882.359,2026-06-10 15:21:22,FIRE DETECTED,1,0.713,FIRE,1120
1781086882.423,2026-06-10 15:21:22,FIRE DETECTED,1,0.715,FIRE,1121
1781086882.482,2026-06-10 15:21:22,FIRE DETECTED,1,0.713,FIRE,1122
1781086882.550,2026-06-10 15:21:22,FIRE DETECTED,1,0.719,FIRE,1123
1781086882.604,2026-06-10 15:21:22,FIRE DETECTED,1,0.717,FIRE,1124
1781086882.676,2026-06-10 15:21:22,FIRE DETECTED,1,0.719,FIRE,1125
1781086882.729,2026-06-10 15:21:22,FIRE DETECTED,1,0.718,FIRE,1126
1781086882.786,2026-06-10 15:21:22,FIRE DETECTED,1,0.716,FIRE,1127
1781086882.849,2026-06-10 15:21:22,FIRE DETECTED,1,0.716,FIRE,1128
1781086882.926,2026-06-10 15:21:22,FIRE DETECTED,1,0.699,FIRE,1129
1781086882.984,2026-06-10 15:21:22,FIRE DETECTED,1,0.682,FIRE,1130
1781086883.036,2026-06-10 15:21:23,FIRE DETECTED,1,0.644,FIRE,1131
1781086883.094,2026-06-10 15:21:23,FIRE DETECTED,1,0.699,FIRE,1132
1781086883.152,2026-06-10 15:21:23,FIRE DETECTED,1,0.674,FIRE,1133
1781086883.210,2026-06-10 15:21:23,FIRE DETECTED,1,0.610,FIRE,1134
1781086883.269,2026-06-10 15:21:23,FIRE DETECTED,1,0.646,FIRE,1135
1781086883.331,2026-06-10 15:21:23,FIRE DETECTED,1,0.702,FIRE,1136
1781086883.376,2026-06-10 15:21:23,FIRE DETECTED,1,0.703,FIRE,1137
1781086883.486,2026-06-10 15:21:23,FIRE DETECTED,2,0.702,FIRE|SMOKE,1138
1781086883.534,2026-06-10 15:21:23,FIRE DETECTED,2,0.705,FIRE|SMOKE,1139
1781086883.589,2026-06-10 15:21:23,FIRE DETECTED,1,0.709,FIRE,1140
1781086883.626,2026-06-10 15:21:23,FIRE DETECTED,1,0.703,FIRE,1141
1781086883.695,2026-06-10 15:21:23,FIRE DETECTED,1,0.713,FIRE,1142
1781086883.752,2026-06-10 15:21:23,FIRE DETECTED,1,0.684,FIRE,1143
1781086883.822,2026-06-10 15:21:23,FIRE DETECTED,1,0.729,FIRE,1144
1781086883.861,2026-06-10 15:21:23,FIRE DETECTED,1,0.721,FIRE,1145
1781086883.930,2026-06-10 15:21:23,FIRE DETECTED,1,0.719,FIRE,1146
1781086884.002,2026-06-10 15:21:24,FIRE DETECTED,1,0.732,FIRE,1147
1781086884.065,2026-06-10 15:21:24,FIRE DETECTED,1,0.722,FIRE,1148
1781086884.109,2026-06-10 15:21:24,FIRE DETECTED,1,0.731,FIRE,1149
1781086884.171,2026-06-10 15:21:24,FIRE DETECTED,1,0.726,FIRE,1150
1781086884.233,2026-06-10 15:21:24,FIRE DETECTED,1,0.720,FIRE,1151
1781086884.304,2026-06-10 15:21:24,FIRE DETECTED,1,0.730,FIRE,1152
1781086884.350,2026-06-10 15:21:24,FIRE DETECTED,1,0.728,FIRE,1153
1781086884.436,2026-06-10 15:21:24,FIRE DETECTED,1,0.727,FIRE,1154
1781086884.487,2026-06-10 15:21:24,FIRE DETECTED,1,0.727,FIRE,1155
1781086884.514,2026-06-10 15:21:24,FIRE DETECTED,1,0.725,FIRE,1156
1781086884.582,2026-06-10 15:21:24,FIRE DETECTED,1,0.720,FIRE,1157
1781086884.660,2026-06-10 15:21:24,FIRE DETECTED,1,0.688,FIRE,1158
1781086884.712,2026-06-10 15:21:24,FIRE DETECTED,1,0.617,FIRE,1159
1781086884.766,2026-06-10 15:21:24,FIRE DETECTED,1,0.581,FIRE,1160
1781086884.821,2026-06-10 15:21:24,FIRE DETECTED,1,0.556,FIRE,1161
1781086884.872,2026-06-10 15:21:24,FIRE DETECTED,1,0.555,FIRE,1162
1781086884.947,2026-06-10 15:21:24,FIRE DETECTED,1,0.666,FIRE,1163
1781086885.014,2026-06-10 15:21:25,FIRE DETECTED,1,0.625,FIRE,1164
1781086885.074,2026-06-10 15:21:25,FIRE DETECTED,1,0.618,FIRE,1165
1781086885.140,2026-06-10 15:21:25,FIRE DETECTED,1,0.649,FIRE,1166
1781086885.191,2026-06-10 15:21:25,FIRE DETECTED,1,0.571,FIRE,1167
1781086885.251,2026-06-10 15:21:25,FIRE DETECTED,1,0.565,FIRE,1168
1781086885.289,2026-06-10 15:21:25,FIRE DETECTED,1,0.568,FIRE,1169
1781086885.370,2026-06-10 15:21:25,WARNING,1,0.527,FIRE,1170
1781086885.429,2026-06-10 15:21:25,WARNING,2,0.456,FIRE|FIRE,1171
1781086885.483,2026-06-10 15:21:25,WARNING,1,0.428,FIRE,1172
1781086886.012,2026-06-10 15:21:26,WARNING,1,0.504,FIRE,1179
1781086886.102,2026-06-10 15:21:26,WARNING,1,0.539,FIRE,1180
1781086886.203,2026-06-10 15:21:26,FIRE DETECTED,1,0.599,FIRE,1181
1781086886.253,2026-06-10 15:21:26,FIRE DETECTED,1,0.569,FIRE,1182
1781086886.267,2026-06-10 15:21:26,FIRE DETECTED,1,0.566,FIRE,1183
1781086886.318,2026-06-10 15:21:26,FIRE DETECTED,1,0.560,FIRE,1184
1781086886.355,2026-06-10 15:21:26,FIRE DETECTED,1,0.586,FIRE,1185
1781086886.393,2026-06-10 15:21:26,FIRE DETECTED,1,0.586,FIRE,1186
1781086886.443,2026-06-10 15:21:26,FIRE DETECTED,1,0.567,FIRE,1187
1781086886.514,2026-06-10 15:21:26,WARNING,1,0.516,FIRE,1188
1781086886.573,2026-06-10 15:21:26,FIRE DETECTED,1,0.577,FIRE,1189
1781086886.622,2026-06-10 15:21:26,WARNING,1,0.517,FIRE,1190
1781086886.696,2026-06-10 15:21:26,FIRE DETECTED,1,0.557,FIRE,1191
1781086886.745,2026-06-10 15:21:26,FIRE DETECTED,1,0.584,FIRE,1192
1781086886.794,2026-06-10 15:21:26,FIRE DETECTED,1,0.562,FIRE,1193
1781086886.870,2026-06-10 15:21:26,FIRE DETECTED,1,0.556,FIRE,1194
1781086886.933,2026-06-10 15:21:26,FIRE DETECTED,1,0.562,FIRE,1195
1781086886.982,2026-06-10 15:21:26,WARNING,1,0.542,FIRE,1196
1781086887.051,2026-06-10 15:21:27,FIRE DETECTED,1,0.550,FIRE,1197
1781086887.109,2026-06-10 15:21:27,FIRE DETECTED,1,0.584,FIRE,1198
1781086887.161,2026-06-10 15:21:27,WARNING,1,0.542,FIRE,1199
1781086887.220,2026-06-10 15:21:27,WARNING,1,0.516,FIRE,1200
1781086887.279,2026-06-10 15:21:27,WARNING,1,0.579,SMOKE,1201
1781086887.345,2026-06-10 15:21:27,WARNING,1,0.619,SMOKE,1202
1781086887.409,2026-06-10 15:21:27,WARNING,1,0.595,SMOKE,1203
1781086887.452,2026-06-10 15:21:27,WARNING,1,0.599,SMOKE,1204
1781086887.523,2026-06-10 15:21:27,WARNING,1,0.605,SMOKE,1205
1781086887.581,2026-06-10 15:21:27,WARNING,1,0.539,SMOKE,1206
1781086889.019,2026-06-10 15:21:29,WARNING,3,0.534,SMOKE|SMOKE|SMOKE,1230
1781086889.153,2026-06-10 15:21:29,WARNING,3,0.565,SMOKE|SMOKE|SMOKE,1231
1781086889.227,2026-06-10 15:21:29,WARNING,3,0.576,SMOKE|SMOKE|SMOKE,1232
1781086889.298,2026-06-10 15:21:29,WARNING,3,0.598,SMOKE|SMOKE|SMOKE,1233
1781086889.338,2026-06-10 15:21:29,WARNING,3,0.629,SMOKE|SMOKE|SMOKE,1234
1781086889.386,2026-06-10 15:21:29,WARNING,3,0.564,SMOKE|SMOKE|SMOKE,1235
1781086889.432,2026-06-10 15:21:29,WARNING,3,0.598,SMOKE|SMOKE|SMOKE,1236
1781086889.474,2026-06-10 15:21:29,WARNING,3,0.679,SMOKE|SMOKE|SMOKE,1237
1781086889.520,2026-06-10 15:21:29,WARNING,2,0.622,SMOKE|SMOKE,1238
1781086889.564,2026-06-10 15:21:29,WARNING,4,0.633,SMOKE|SMOKE|SMOKE|SMOKE,1239
